25.605	11	51	-0.176191
25.705	11	51	-0.176191
25.8051	11	51	-0.176191
25.9051	11	50	-0.176191
26.0051	11	50	-0.176191
26.1051	11	50	-0.176191
26.2052	11	49	-0.176191
26.3052	11	49	-0.17619
26.4052	11	49	-0.17619
26.5052	11	48	-0.17619
26.6052	11	48	-0.17619
26.7052	11	48	-0.17619
26.8052	11	47	-0.17619
26.9052	11	47	-0.17619
27.0052	11	47	-0.17619
27.1052	11	46	-0.17619
27.2053	11	46	-0.17619
27.3053	11	46	-0.17619
27.4053	11	45	-0.17619
27.5053	11	45	-0.17619
27.6053	11	45	-0.17619
27.7054	10	44	-0.17619
27.8054	10	44	-0.17619
27.9054	10	44	-0.17619
28.0054	10	43	-0.17619
28.1055	10	43	-0.17619
28.2055	10	43	-0.17619
28.3055	10	42	-0.17619
28.4055	10	42	-0.17619
28.5055	10	42	-0.17619
28.6056	10	41	-0.17619
28.7056	10	41	-0.17619
28.8056	10	41	-0.17619
28.9056	10	41	-0.17619
29.0056	10	40	-0.17619
29.1057	10	40	-0.17619
29.2057	10	40	-0.17619
29.3057	10	39	-0.17619
29.4057	10	39	-0.17619
29.5058	10	39	-0.17619
29.6058	10	39	-0.17619
29.7058	10	38	-0.17619
29.8058	10	38	-0.17619
29.9058	10	38	-0.17619
30.0058	10	37	-0.17619
30.1059	10	37	-0.17619
30.2059	10	37	-0.17619
30.3059	10	37	-0.17619
30.4059	10	36	-0.17619
30.506	10	36	-0.17619
30.606	10	36	-0.17619
30.706	10	36	-0.17619
30.806	10	35	-0.17619
30.9061	9	35	-0.17619
31.0061	9	35	-0.17619
31.1061	9	35	-0.17619
31.2061	9	34	-0.17619
31.3062	9	34	-0.17619
31.4062	9	34	-0.17619
31.5062	9	34	-0.17619
31.6062	9	33	-0.17619
31.7062	9	33	-0.17619
31.8063	9	33	-0.17619
31.9063	9	33	-0.17619
32.0063	9	32	-0.17619
32.1063	9	32	-0.17619
32.2064	9	32	-0.17619
32.3064	9	32	-0.17619
32.4064	9	31	-0.17619
32.5064	9	31	-0.17619
32.6065	9	31	-0.17619
32.7065	9	31	-0.17619
32.8065	9	31	-0.17619
32.9065	9	30	-0.17619
33.0066	9	30	-0.17619
33.1066	9	30	-0.17619
33.2066	9	30	-0.17619
33.3066	9	29	-0.17619
33.4067	9	29	-0.17619
33.5067	9	29	-0.17619
33.6067	9	29	-0.17619
33.7067	9	29	-0.17619
33.8067	9	28	-0.17619
33.9068	9	28	-0.17619
34.0068	9	28	-0.17619
34.1068	9	28	-0.17619
34.2068	9	28	-0.17619
34.3069	9	27	-0.17619
34.4069	9	27	-0.17619
34.5069	9	27	-0.17619
34.6069	9	27	-0.17619
34.707	9	27	-0.17619
34.807	9	26	-0.17619
34.907	9	26	-0.17619
35.007	9	26	-0.17619
35.1071	9	26	-0.17619
35.2071	9	26	-0.17619
35.3071	9	25	-0.17619
35.4071	9	25	-0.17619
35.5072	9	25	-0.17619
35.6072	9	25	-0.17619
35.7072	9	25	-0.17619
35.8072	9	24	-0.17619
35.9072	9	24	-0.17619
36.0072	9	24	-0.17619
36.1073	9	24	-0.17619
36.2073	8	24	-0.17619
36.3073	8	24	-0.17619
36.4073	8	23	-0.17619
36.5074	8	23	-0.17619
36.6074	8	23	-0.17619
36.7074	8	23	-0.17619
36.8074	8	23	-0.17619
36.9074	8	23	-0.17619
37.0075	8	22	-0.17619
37.1075	8	22	-0.17619
37.2075	8	22	-0.17619
37.3075	8	22	-0.17619
37.4075	8	22	-0.17619
37.5076	8	22	-0.17619
37.6076	8	21	-0.17619
37.7076	8	21	-0.17619
37.8076	8	21	-0.17619
37.9077	8	21	-0.17619
38.0077	8	21	-0.17619
38.1077	8	21	-0.17619
38.2077	8	20	-0.17619
38.3078	8	20	-0.17619
38.4078	8	20	-0.17619
38.5078	8	20	-0.17619
38.6078	8	20	-0.17619
38.7079	8	20	-0.17619
38.8079	8	20	-0.17619
38.9079	8	19	-0.17619
39.0079	8	19	-0.17619
39.1079	8	19	-0.17619
39.208	8	19	-0.17619
39.308	8	19	-0.17619
39.408	8	19	-0.17619
39.508	8	19	-0.17619
39.608	8	18	-0.17619
39.708	8	18	-0.17619
39.8081	8	18	-0.17619
39.9081	8	18	-0.17619
40.0081	8	18	-0.17619
40.1081	8	18	-0.17619
40.2081	8	18	-0.17619
40.3082	8	17	-0.17619
40.4082	8	17	-0.17619
40.5082	8	17	-0.17619
40.6082	8	17	-0.17619
40.7083	8	17	-0.17619
40.8083	8	17	-0.17619
40.9083	8	17	-0.17619
41.0083	8	17	-0.17619
41.1084	8	16	-0.17619
41.2084	8	16	-0.17619
41.3084	8	16	-0.17619
41.4084	8	16	-0.17619
41.5085	8	16	-0.17619
41.6085	8	16	-0.17619
41.7085	8	16	-0.17619
41.8085	8	16	-0.17619
41.9086	8	15	-0.17619
42.0086	8	15	-0.17619
42.1086	8	15	-0.17619
42.2086	8	15	-0.17619
42.3087	8	15	-0.17619
42.4087	8	15	-0.17619
42.5087	8	15	-0.17619
42.6087	8	15	-0.17619
42.7087	8	15	-0.17619
42.8087	8	14	-0.17619
42.9088	8	14	-0.17619
43.0088	8	14	-0.17619
43.1088	8	14	-0.17619
43.2088	8	14	-0.17619
43.3088	8	14	-0.17619
43.4089	8	14	-0.17619
43.5089	8	14	-0.17619
43.6089	8	14	-0.17619
43.7089	8	14	-0.17619
43.8089	8	13	-0.17619
43.909	8	13	-0.17619
44.009	8	13	-0.17619
44.109	8	13	-0.17619
44.209	8	13	-0.17619
44.309	8	13	-0.17619
44.4091	8	13	-0.17619
44.5091	8	13	-0.17619
44.6091	8	13	-0.17619
44.7091	8	13	-0.17619
44.8092	8	12	-0.17619
44.9092	8	12	-0.17619
45.0092	8	12	-0.17619
45.1092	8	12	-0.17619
45.2092	8	12	-0.17619
45.3092	8	12	-0.17619
45.4093	8	12	-0.17619
45.5093	8	12	-0.17619
45.6093	8	12	-0.17619
45.7093	8	12	-0.17619
45.8094	8	12	-0.17619
45.9094	8	11	-0.17619
46.0094	8	11	-0.17619
46.1094	8	11	-0.17619
46.2094	8	11	-0.17619
46.3095	8	11	-0.17619
46.4095	8	11	-0.17619
46.5095	8	11	-0.17619
46.6095	8	11	-0.17619
46.7095	8	11	-0.17619
46.8096	8	11	-0.17619
46.9096	8	11	-0.17619
47.0096	8	11	-0.17619
47.1096	8	10	-0.17619
47.2097	8	10	-0.17619
47.3097	8	10	-0.17619
47.4097	8	10	-0.17619
47.5097	8	10	-0.17619
47.6098	8	10	-0.17619
47.7098	8	10	-0.17619
47.8098	8	10	-0.17619
47.9098	8	10	-0.17619
48.0099	8	10	-0.17619
48.1099	8	10	-0.17619
48.2099	8	10	-0.17619
48.3099	8	10	-0.17619
48.41	8	9	-0.17619
48.51	8	9	-0.17619
48.61	8	9	-0.17619
48.71	8	9	-0.17619
48.81	8	9	-0.17619
48.9101	8	9	-0.17619
49.0101	8	9	-0.17619
49.1101	8	9	-0.17619
49.2101	8	9	-0.17619
49.3102	8	9	-0.17619
49.4102	8	9	-0.17619
49.5102	8	9	-0.17619
49.6102	8	9	-0.17619
49.7103	8	9	-0.17619
49.8103	8	8	-0.17619
49.9103	8	8	-0.17619
